date,convenience_store,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
10/11/2014,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,558,Crown Royal w/2 Glasses,4,1750,31.99,47.99,4,191.96
14/01/2014,,2665,Hy-Vee  /  Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33749,Pinnacle Caramel Apple Mini,4,600,5.64,8.46,1,8.46
02/01/2014,,2665,Hy-Vee  /  Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33785,Pinnacle Strawberry Shortcake Mini,4,600,5.64,8.46,2,16.92
10/11/2014,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1062310,SPICED RUM,395,Proximo,46502,Kraken Black Spiced Mini,4,750,10.75,16.13,1,16.13
04/11/2014,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1062310,SPICED RUM,395,Proximo,46502,Kraken Black Spiced Mini,4,750,10.75,16.13,2,32.26
10/02/2015,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64761,Ciroc Red Berry Mini,4,750,26.1,39.15,1,39.15
08/01/2014,,2665,Hy-Vee  /  Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,2,75.76
19/02/2015,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,2,75.76
06/01/2015,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
22/11/2014,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
22/07/2014,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
24/06/2014,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
08/10/2014,,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,"1005 E HICKMAN RD
WAUKEE 50263
(41.615050215000053, -93.841288262999967)",25,Dallas,1012210,SINGLE MALT SCOTCH,420,Moet Hennessy USA Inc.,905067,Glenmorangie Signet HA,4,750,100,150,3,450
24/03/2014,,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,"2510 SW STATE ST
ANKENY 50023
(41.704768655000066, -93.621781399999975)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
29/05/2014,,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,"2510 SW STATE ST
ANKENY 50023
(41.704768655000066, -93.621781399999975)",77,Polk,,,420,Moet Hennessy USA Inc.,905067,Glenmorangie Signet HA,4,750,100,150,1,150
23/02/2015,,2670,Hy-Vee Food Store / Coralville,2004 8TH  ST,CORALVILLE,52241,"2004 8TH ST
CORALVILLE 52241
(41.682346433000077, -91.591982236999968)",52,Johnson,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
15/01/2015,,2806,Osco #881 / Clinton,1307 N SECOND,CLINTON,52732,"1307 N SECOND
CLINTON 52732
(41.858709010000041, -90.184835924999959)",23,Clinton,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
30/01/2014,,2806,Osco #881 / Clinton,1307 N SECOND,CLINTON,52732,"1307 N SECOND
CLINTON 52732
(41.858709010000041, -90.184835924999959)",23,Clinton,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,2,75.76
01/12/2014,,2951,Dahl's / Hickman,8700 HICKMAN,CLIVE,50322,"8700 HICKMAN
CLIVE 50322
(41.614938059000053, -93.764235148999944)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
14/10/2014,,2951,Dahl's / Hickman,8700 HICKMAN,CLIVE,50322,"8700 HICKMAN
CLIVE 50322
(41.614938059000053, -93.764235148999944)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,3,129.21
12/02/2015,,2954,Dahl's / Ingersoll,3425 INGERSOLL,DES MOINES,50300,"3425 INGERSOLL
DES MOINES 50300
(41.589761958000054, -93.615646302999949)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
20/01/2015,,2954,Dahl's / Ingersoll,3425 INGERSOLL,DES MOINES,50300,"3425 INGERSOLL
DES MOINES 50300
(41.589761958000054, -93.615646302999949)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
20/03/2014,,2954,Dahl's / Ingersoll,3425 INGERSOLL,DES MOINES,50300,"3425 INGERSOLL
DES MOINES 50300
(41.589761958000054, -93.615646302999949)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
01/05/2014,,2954,Dahl's / Ingersoll,3425 INGERSOLL,DES MOINES,50300,"3425 INGERSOLL
DES MOINES 50300
(41.589761958000054, -93.615646302999949)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
16/01/2014,,2954,Dahl's / Ingersoll,3425 INGERSOLL,DES MOINES,50300,"3425 INGERSOLL
DES MOINES 50300
(41.589761958000054, -93.615646302999949)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
27/02/2014,,2955,Dahl's / Beaver,1819 BEAVER,DES MOINES,50310,"1819 BEAVER
DES MOINES 50310
(41.61084087200004, -93.672945875999972)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
12/03/2014,,2958,Dahl's / E 33rd,3400 E 33 ST,DES MOINES,50317,"3400 E 33 ST
DES MOINES 50317
(41.626627547000055, -93.551564668999958)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
15/01/2015,,2959,Dahl's / Merle Hay,4343 MERLE HAY ROAD,DES MOINES,50310,"4343 MERLE HAY ROAD
DES MOINES 50310
(41.637569201000076, -93.697684214999981)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,2,75.76
22/07/2014,,2959,Dahl's / Merle Hay,4343 MERLE HAY ROAD,DES MOINES,50310,"4343 MERLE HAY ROAD
DES MOINES 50310
(41.637569201000076, -93.697684214999981)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
18/02/2014,,2959,Dahl's / Merle Hay,4343 MERLE HAY ROAD,DES MOINES,50310,"4343 MERLE HAY ROAD
DES MOINES 50310
(41.637569201000076, -93.697684214999981)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
24/03/2014,,2961,Dahl's / Ep True/wdm,5003 E P TRUE PARKWAY,WEST DES MOINES,50265,"5003 E P TRUE PARKWAY
WEST DES MOINES 50265
(41.571678270000064, -93.771450991999984)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
03/11/2014,,2961,Dahl's / Ep True / WDM,5003 E P TRUE PARKWAY,WEST DES MOINES,50265,"5003 E P TRUE PARKWAY
WEST DES MOINES 50265
(41.571678270000064, -93.771450991999984)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
14/07/2014,,2961,Dahl's / Ep True / WDM,5003 E P TRUE PARKWAY,WEST DES MOINES,50265,"5003 E P TRUE PARKWAY
WEST DES MOINES 50265
(41.571678270000064, -93.771450991999984)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
16/06/2014,,2961,Dahl's / Ep True / WDM,5003 E P TRUE PARKWAY,WEST DES MOINES,50265,"5003 E P TRUE PARKWAY
WEST DES MOINES 50265
(41.571678270000064, -93.771450991999984)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
13/05/2014,,2962,Dahl's / Johnston,5440 NW 86TH ST,JOHNSTON,50131,"5440 NW 86TH ST
JOHNSTON 50131
(41.659150287000045, -93.736487304999969)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
18/11/2014,,2962,Dahl's / Johnston,5440 NW 86TH ST,JOHNSTON,50131,"5440 NW 86TH ST
JOHNSTON 50131
(41.659150287000045, -93.736487304999969)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
28/10/2014,,2962,Dahl's / Johnston,5440 NW 86TH ST,JOHNSTON,50131,"5440 NW 86TH ST
JOHNSTON 50131
(41.659150287000045, -93.736487304999969)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
15/07/2014,,2962,Dahl's / Johnston,5440 NW 86TH ST,JOHNSTON,50131,"5440 NW 86TH ST
JOHNSTON 50131
(41.659150287000045, -93.736487304999969)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
25/02/2014,,2962,Dahl's / Johnston,5440 NW 86TH ST,JOHNSTON,50131,"5440 NW 86TH ST
JOHNSTON 50131
(41.659150287000045, -93.736487304999969)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
28/01/2014,,2963,Dahl's / Clive,15500 HICKMAN,CLIVE,50325,"15500 HICKMAN
CLIVE 50325
(41.614713691000077, -93.831740680999985)",77,Polk,1701100,DECANTERS & SPECIALTY PACKAGES,255,Wilson Daniels Ltd.,2849,Crystal Head Vodka w/2 Shot Glasses,4,750,26.13,39.2,4,156.8
14/01/2014,,2963,Dahl's / Clive,15500 HICKMAN,CLIVE,50325,"15500 HICKMAN
CLIVE 50325
(41.614713691000077, -93.831740680999985)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
04/02/2014,,2964,Dahl's / Ankeny,1802 N ANKENY BLVD,ANKENY,50023,"1802 N ANKENY BLVD
ANKENY 50023
(41.747351699000035, -93.600437390999957)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,2,86.14
01/04/2014,,3054,Mcnally's Super Valu,1021 MAIN,GRINNELL,50112,"1021 MAIN
GRINNELL 50112
(41.745320226000047, -92.725827837999987)",79,Poweshiek,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,3,129.21
21/01/2014,,3054,Mcnally's Super Valu,1021 MAIN,GRINNELL,50112,"1021 MAIN
GRINNELL 50112
(41.745320226000047, -92.725827837999987)",79,Poweshiek,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,1,43.07
03/02/2014,,3352,Cork 'n' Bottle,900 EAST MAIN ST.,MANCHESTER,52057,"900 EAST MAIN ST.
MANCHESTER 52057
(42.484096493000038, -91.444909890999952)",28,Delaware,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
03/02/2014,,3352,Cork 'n' Bottle,900 EAST MAIN ST.,MANCHESTER,52057,"900 EAST MAIN ST.
MANCHESTER 52057
(42.484096493000038, -91.444909890999952)",28,Delaware,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
01/12/2014,,3400,Last Stop Beverage Shop,2839 E. UNIVERSITY,DES MOINES,50317,"2839 E. UNIVERSITY
DES MOINES 50317
(41.600423092000028, -93.561460305999958)",77,Polk,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,558,Crown Royal w/2 Glasses,4,1750,31.99,47.99,4,191.96
31/07/2014,,3440,Hawkeye Pantry,501 LOCUST ST,DES MOINES,50309,"501 LOCUST ST
DES MOINES 50309
(41.587103703000025, -93.62381460499995)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
24/11/2014,,3495,Great Pastimes,228 N MAIN ST,MONTICELLO,52310,"228 N MAIN ST
MONTICELLO 52310
(42.239603252000052, -91.183552506999945)",53,Jones,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,558,Crown Royal w/2 Glasses,4,1750,31.99,47.99,2,95.98
08/01/2014,,3495,Great Pastimes,228 N MAIN ST,MONTICELLO,52310,"228 N MAIN ST
MONTICELLO 52310
(42.239603252000052, -91.183552506999945)",53,Jones,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
25/03/2014,,3514,Karen's Spirits and Wine,328  2ND AVE S,FORT DODGE,50501,"328 2ND AVE S
FORT DODGE 50501
(42.502356703000032, -94.192454436999981)",94,Webster,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,1,8.46
18/03/2014,,3514,Karen's Spirits and Wine,328  2ND AVE S,FORT DODGE,50501,"328 2ND AVE S
FORT DODGE 50501
(42.502356703000032, -94.192454436999981)",94,Webster,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,1,43.07
20/01/2015,,3529,A To Z Liquor and Smoke Shop,114 S SECOND,CHEROKEE,51012,"114 S SECOND
CHEROKEE 51012
(42.748998017000076, -95.551263178999989)",18,Cherokee,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,1,43.07
20/11/2014,,3540,Super Target T-0533 / Davenport,5225 ELMORE AVE,DAVENPORT,52807,"5225 ELMORE AVE
DAVENPORT 52807
(41.571408636000058, -90.527903280999965)",82,Scott,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,4,151.52
21/08/2014,,3540,Super Target T-0533 / Davenport,5225 ELMORE AVE,DAVENPORT,52807,"5225 ELMORE AVE
DAVENPORT 52807
(41.571408636000058, -90.527903280999965)",82,Scott,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
05/02/2014,,3540,Super Target T-533 / Dave,5225 ELMORE AVE,DAVENPORT,52807,"5225 ELMORE AVE
DAVENPORT 52807
(41.571408636000058, -90.527903280999965)",82,Scott,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
12/01/2015,,3549,Quicker Liquor Store,1414 48TH ST,FORT MADISON,52627,"1414 48TH ST
FORT MADISON 52627
(40.624219157000027, -91.373164215999964)",56,Lee,1062310,SPICED RUM,395,Proximo,46502,Kraken Black Spiced Mini,4,750,10.75,16.13,1,16.13
02/01/2014,,3565,Hartig Drug Store #10,701 MORMON TREK BLVD,IOWA CITY,52246,"701 MORMON TREK BLVD
IOWA CITY 52246
(41.651981942000077, -91.57408759599997)",52,Johnson,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,2,75.76
12/02/2014,,3584,L and M Beverage,1011 S FREDERICK M/A PO BX 572,OELWEIN,50662,"1011 S FREDERICK M/A PO BX 572
OELWEIN 50662
(42.663707539000029, -91.913530071999958)",33,Fayette,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,2,16.92
12/02/2014,,3584,L and M Beverage,1011 S FREDERICK M/A PO BX 572,OELWEIN,50662,"1011 S FREDERICK M/A PO BX 572
OELWEIN 50662
(42.663707539000029, -91.913530071999958)",33,Fayette,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33749,Pinnacle Caramel Apple Mini,4,600,5.64,8.46,2,16.92
13/08/2014,,3584,L and M Beverage,1011 S FREDERICK M/A PO BX 572,OELWEIN,50662,"1011 S FREDERICK M/A PO BX 572
OELWEIN 50662
(42.663707539000029, -91.913530071999958)",33,Fayette,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64761,Ciroc Red Berry Mini,4,750,26.1,39.15,2,78.3
27/08/2014,,3584,L and M Beverage,1011 S FREDERICK M/A PO BX 572,OELWEIN,50662,"1011 S FREDERICK M/A PO BX 572
OELWEIN 50662
(42.663707539000029, -91.913530071999958)",33,Fayette,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
03/02/2014,,3612,B and C Liquor / Maquoketa,509 E PLATT,MAQUOKETA,52060,"509 E PLATT
MAQUOKETA 52060
(42.069193228000074, -90.659690904999991)",49,Jackson,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
03/02/2014,,3612,B and C Liquor / Maquoketa,509 E PLATT,MAQUOKETA,52060,"509 E PLATT
MAQUOKETA 52060
(42.069193228000074, -90.659690904999991)",49,Jackson,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
20/01/2014,,3612,B and C Liquor / Maquoketa,509 E PLATT,MAQUOKETA,52060,"509 E PLATT
MAQUOKETA 52060
(42.069193228000074, -90.659690904999991)",49,Jackson,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
08/01/2014,,3650,Spirits Stogies and Stuff,118 South Main St.,HOLSTEIN,51025,"118 South Main St.
HOLSTEIN 51025
(42.48868948900008, -95.544722826999987)",47,Ida,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,35,Bacardi U.S.A. Inc.,66835,St. Germain Mini,4,600,27.25,40.88,1,40.88
16/04/2014,,3650,Spirits Stogies and Stuff,118 South Main St.,HOLSTEIN,51025,"118 South Main St.
HOLSTEIN 51025
(42.48868948900008, -95.544722826999987)",47,Ida,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
22/11/2014,,3656,Target Store T-1767 / Ankeny,2135 SE DELAWARE AVE,ANKENY,50021,"2135 SE DELAWARE AVE
ANKENY 50021
(41.708469101000048, -93.581043335999937)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,8,344.56
28/01/2014,,3656,Target Store T-1767 / Ank,2135 SE DELAWARE AVE,ANKENY,50021,"2135 SE DELAWARE AVE
ANKENY 50021
(41.708469101000048, -93.581043335999937)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
03/02/2014,,3664,Shade Tree Liquors,90 10th ST S,NORTHWOOD,50459,"90 10th ST S
NORTHWOOD 50459
(43.443225246000054, -93.218301077999968)",98,Worth,1701100,DECANTERS & SPECIALTY PACKAGES,255,Wilson Daniels Ltd.,2849,Crystal Head Vodka w/2 Shot Glasses,4,750,26.13,39.2,1,39.2
03/02/2014,,3664,Shade Tree Liquors,90 10th ST S,NORTHWOOD,50459,"90 10th ST S
NORTHWOOD 50459
(43.443225246000054, -93.218301077999968)",98,Worth,1701100,DECANTERS & SPECIALTY PACKAGES,255,Wilson Daniels Ltd.,2849,Crystal Head Vodka w/2 Shot Glasses,4,750,26.13,39.2,1,39.2
10/02/2014,,3664,Shade Tree Liquors,90 10th ST S,NORTHWOOD,50459,"90 10th ST S
NORTHWOOD 50459
(43.443225246000054, -93.218301077999968)",98,Worth,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,1,8.46
10/02/2014,,3664,Shade Tree Liquors,90 10th ST S,NORTHWOOD,50459,"90 10th ST S
NORTHWOOD 50459
(43.443225246000054, -93.218301077999968)",98,Worth,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36014,Pinnacle Peach Mini,4,600,5.64,8.46,1,8.46
19/08/2014,,3666,Target Store T-1771 / Cedar Rapids,3400 EDGEWOOD RD SW,CEDAR RAPIDS,52404,"3400 EDGEWOOD RD SW
CEDAR RAPIDS 52404
(41.943470064000053, -91.716047562999961)",57,Linn,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
17/04/2014,,3666,Target Store T-1771 / Cedar Rapids,3400 EDGEWOOD RD SW,CEDAR RAPIDS,52404,"3400 EDGEWOOD RD SW
CEDAR RAPIDS 52404
(41.943470064000053, -91.716047562999961)",57,Linn,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
09/01/2014,,3678,Smoke Shop The,1918 SE 14TH ST,DES MOINES,50320,"1918 SE 14TH ST
DES MOINES 50320
(41.571289880000052, -93.596947428999954)",77,Polk,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36214,Pinnacle Cinnabon Mini,4,600,5.64,8.46,1,8.46
15/07/2014,,3678,Smoke Shop The,1918 SE 14TH ST,DES MOINES,50320,"1918 SE 14TH ST
DES MOINES 50320
(41.571289880000052, -93.596947428999954)",77,Polk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64761,Ciroc Red Berry Mini,4,750,26.1,39.15,1,39.15
01/12/2014,,3690,Target Store T-1792 / Waterloo,1501 E SAN MARNAN,WATERLOO,50702,"1501 E SAN MARNAN
WATERLOO 50702
(42.464613712000073, -92.325207105999937)",7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
29/09/2014,,3690,Target Store T-1792 / Waterloo,1501 E SAN MARNAN,WATERLOO,50702,"1501 E SAN MARNAN
WATERLOO 50702
(42.464613712000073, -92.325207105999937)",7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
24/02/2015,,3691,Target Store T-1791 / Urbandale,11148 PLUM DR,URBANDALE,50322,"11148 PLUM DR
URBANDALE 50322
(41.647262429000079, -93.769705337999937)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
23/09/2014,,3691,Target Store T-1791 / Urbandale,11148 PLUM DR,URBANDALE,50322,"11148 PLUM DR
URBANDALE 50322
(41.647262429000079, -93.769705337999937)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
20/03/2014,,3692,Wilkie Liquors,724  1ST ST E,MT VERNON,52314,"724 1ST ST E
MT VERNON 52314
(41.918305381000039, -91.410441684999967)",57,Linn,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
20/03/2014,,3692,Wilkie Liquors,724  1ST ST E,MT VERNON,52314,"724 1ST ST E
MT VERNON 52314
(41.918305381000039, -91.410441684999967)",57,Linn,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
23/10/2014,,3692,Wilkie Liquors,724  1ST ST E,MT VERNON,52314,"724 1ST ST E
MT VERNON 52314
(41.918305381000039, -91.410441684999967)",57,Linn,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
06/02/2014,,3698,Ingersoll Wine Merchants,1300  50TH ST,WEST DES MOINES,50266,"1300 50TH ST
WEST DES MOINES 50266
(41.590790016000028, -93.771157159999973)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,35,Bacardi U.S.A. Inc.,66835,St. Germain Mini,4,600,27.25,40.88,1,40.88
13/02/2014,,3698,Ingersoll Wine Merchants,1300  50TH ST,WEST DES MOINES,50266,"1300 50TH ST
WEST DES MOINES 50266
(41.590790016000028, -93.771157159999973)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
